plasmid_1	plasmid_2	distance
pVA1101_139	pVA754_57	0.9662267013059473
pVA1101_139	pVA754_5	1.0
pVA1101_139	pVA754_9	0.8513439982587877
pVA1101_139	pVA765_0.7	0.0
pVA1101_139	pVA765_1_A	0.22998872604284104
pVA1101_139	pVA765_1_B	1.0
pVA1101_139	pVA765_275	0.7412635897729141
pVA1101_139	pVA765_45	0.9422936125840303
pVA1101_139	pVA765_4_A	1.0
pVA1101_139	pVA765_4_B	1.0
pVA1101_139	pVA765_72	1.0
pVA1101_139	pVA765_74	0.9546868533130399
pVA1101_139	pVA767_225	0.6577628785658636
pVA1101_139	pVA767_46	0.9436537336712809
pVA1101_139	pVA767_57	0.9660954648089478
pVA1101_139	pVA791_17	1.0
pVA1101_139	pVA791_270	0.7154957363316012
pVA1101_139	pVA791_4	1.0
pVA1101_139	pVA791_57	0.9660954648089478
pVA1101_139	pVA791_75	1.0
pVA1101_21	pVA1101_2	1.0
pVA1101_21	pVA1101_40	1.0
pVA1101_21	pVA1101_4	1.0
pVA1101_21	pVA1101_5	1.0
pVA1101_21	pVA1184_286	0.6774253731343284
pVA1101_21	pVA1184_82	1.0
pVA1101_21	pVA1393_45	1.0
pVA1101_21	pVA1393_58	0.8123134328358209
pVA1101_21	pVA1393_9	1.0
pVA1101_21	pVA1505_2	1.0
pVA1101_21	pVA1505_371	1.0
pVA1101_21	pVA1505_46	1.0
pVA1101_21	pVA1505_61	0.8123134328358209
pVA1101_21	pVA1565_200	0.9064365671641791
pVA1101_21	pVA1565_35	0.9699160447761194
pVA1101_21	pVA1565_46	1.0
pVA1101_21	pVA1565_5	1.0
pVA1101_21	pVA1626_171	0.6832089552238806
pVA1101_21	pVA1626_271	1.0
pVA1101_21	pVA1626_2	1.0
pVA1101_21	pVA1626_45	1.0
pVA1101_21	pVA1626_4	1.0
pVA1101_21	pVA1626_57	0.8123134328358209
pVA1101_21	pVA1626_87	0.875
pVA1101_21	pVA1686_122	1.0
pVA1101_21	pVA1686_2	1.0
pVA1101_21	pVA1686_54	1.0
pVA1101_21	pVA1686_57	0.8123134328358209
pVA1101_21	pVA1722_375	1.0
pVA1101_21	pVA1722_46	1.0
pVA1101_21	pVA1722_58	0.8123134328358209
pVA1101_21	pVA1788_21	0.9698694029850746
pVA1101_21	pVA1788_53	0.9363805970149254
pVA1101_21	pVA1788_57	0.9365205223880597
pVA1101_21	pVA1825_122	1.0
pVA1101_21	pVA1825_2	1.0
pVA1101_21	pVA1825_54	1.0
pVA1101_21	pVA1825_57	0.8123134328358209
pVA1101_21	pVA1835_14	1.0
pVA1101_21	pVA1835_189	1.0
pVA1101_21	pVA1835_363	1.0
pVA1101_21	pVA1835_4	1.0
pVA1101_21	pVA1835_58_A	1.0
pVA1101_21	pVA1835_58_B	0.8123134328358209
pVA1101_21	pVA1835_6	1.0
pVA1101_21	pVA2067_271	0.8026119402985075
pVA1101_21	pVA2067_2	1.0
pVA1101_21	pVA2067_45	1.0
pVA1101_21	pVA2067_4	1.0
pVA1101_21	pVA2464_160	1.0
pVA1101_21	pVA2464_46	1.0
pVA1101_21	pVA2464_5	1.0
pVA1101_21	pVA2464_7	1.0
pVA1101_21	pVA2588_5	1.0
pVA1101_21	pVA2588_87	0.875
pVA1101_21	pVA2589_21	0.9698694029850746
pVA1101_21	pVA2589_86	0.8729011194029851
pVA1101_21	pVA2589_99	0.875
pVA1101_21	pVA2682_199	0.9064365671641791
pVA1101_21	pVA2682_52	1.0
pVA1101_21	pVA2682_9	1.0
pVA1101_21	pVA2817_112	0.875
pVA1101_21	pVA2817_162	0.966464552238806
pVA1101_21	pVA2817_1	1.0
pVA1101_21	pVA2817_210	1.0
pVA1101_21	pVA2817_5	1.0
pVA1101_21	pVA2817_6	1.0
pVA1101_21	pVA3495_148	0.7391324626865672
pVA1101_21	pVA3495_29	1.0
pVA1101_21	pVA3495_318	1.0
pVA1101_21	pVA3495_43	0.7388059701492538
pVA1101_21	pVA3495_4	1.0
pVA1101_21	pVA418_110	0.8115671641791045
pVA1101_21	pVA418_180	1.0
pVA1101_21	pVA418_38	1.0
pVA1101_21	pVA418_56	1.0
pVA1101_21	pVA436_0.1	1.0
pVA1101_21	pVA436_1	1.0
pVA1101_21	pVA436_2_A	1.0
pVA1101_21	pVA436_2_B	1.0
pVA1101_21	pVA436_41	1.0
pVA1101_21	pVA436_52	0.8123134328358209
pVA1101_21	pVA436_54	1.0
pVA1101_21	pVA524_189	1.0
pVA1101_21	pVA524_199	1.0
pVA1101_21	pVA524_46	1.0
pVA1101_21	pVA524_4_A	1.0
pVA1101_21	pVA524_4_B	1.0
pVA1101_21	pVA524_58	0.8123134328358209
pVA1101_21	pVA524_5	1.0
pVA1101_21	pVA527_214	1.0
pVA1101_21	pVA527_3	1.0
pVA1101_21	pVA527_45	1.0
pVA1101_21	pVA527_58	0.8123134328358209
pVA1101_21	pVA528_281	0.6774253731343284
pVA1101_21	pVA528_2	1.0
pVA1101_21	pVA528_44	1.0
pVA1101_21	pVA528_96	1.0
pVA1101_21	pVA544_3	1.0
pVA1101_21	pVA544_51	0.8452425373134328
pVA1101_21	pVA544_8	1.0
pVA1101_21	pVA569_107	0.8121268656716418
pVA1101_21	pVA569_47	0.8452425373134328
pVA1101_21	pVA569_68	1.0
pVA1101_21	pVA585_226	1.0
pVA1101_21	pVA585_53	0.8026585820895522
pVA1101_21	pVA605_296	0.6774253731343284
pVA1101_21	pVA605_65	1.0
pVA1101_21	pVA605_91	1.0
pVA1101_21	pVA61_126	0.8750932835820896
pVA1101_21	pVA61_57	0.8123134328358209
pVA1101_21	pVA634_102	0.8751865671641791
pVA1101_21	pVA634_25	0.7400652985074627
pVA1101_21	pVA634_271	0.8418843283582089
pVA1101_21	pVA634_2	1.0
pVA1101_21	pVA634_3	1.0
pVA1101_21	pVA634_4	1.0
pVA1101_21	pVA634_54	1.0
pVA1101_21	pVA634_6	1.0
pVA1101_21	pVA634_75	1.0
pVA1101_21	pVA692_270	0.6774253731343284
pVA1101_21	pVA692_2	1.0
pVA1101_21	pVA692_45	1.0
pVA1101_21	pVA692_4	1.0
pVA1101_21	pVA754_184	0.8319962686567164
pVA1101_21	pVA754_27	1.0
pVA1101_21	pVA754_3	1.0
pVA1101_21	pVA754_4	1.0
pVA1101_21	pVA754_57	0.8123134328358209
pVA1101_21	pVA754_5	1.0
pVA1101_21	pVA754_9	1.0
pVA1101_21	pVA765_0.7	1.0
pVA1101_21	pVA765_1_A	1.0
pVA1101_21	pVA765_1_B	0.0
pVA1101_21	pVA765_275	0.6774253731343284
pVA1101_21	pVA765_45	1.0
pVA1101_21	pVA765_4_A	1.0
pVA1101_21	pVA765_4_B	1.0
pVA1101_21	pVA765_72	1.0
pVA1101_21	pVA765_74	1.0
pVA1101_21	pVA767_225	1.0
pVA1101_21	pVA767_46	1.0
pVA1101_21	pVA767_57	0.8123134328358209
pVA1101_21	pVA791_17	0.8944231099902562
pVA1101_21	pVA791_270	0.6774253731343284
pVA1101_21	pVA791_4	1.0
pVA1101_21	pVA791_57	0.8123134328358209
pVA1101_21	pVA791_75	1.0
pVA1101_2	pVA1101_40	1.0
pVA1101_2	pVA1101_4	1.0
pVA1101_2	pVA1101_5	1.0
pVA1101_2	pVA1184_286	1.0
pVA1101_2	pVA1184_82	1.0
pVA1101_2	pVA1393_45	1.0
pVA1101_2	pVA1393_58	1.0
pVA1101_2	pVA1393_9	1.0
pVA1101_2	pVA1505_2	1.0
pVA1101_2	pVA1505_371	1.0
pVA1101_2	pVA1505_46	1.0
pVA1101_2	pVA1505_61	1.0
pVA1101_2	pVA1565_200	1.0
pVA1101_2	pVA1565_35	1.0
pVA1101_2	pVA1565_46	1.0
pVA1101_2	pVA1565_5	1.0
pVA1101_2	pVA1626_171	1.0
pVA1101_2	pVA1626_271	1.0
pVA1101_2	pVA1626_2	1.0
pVA1101_2	pVA1626_45	1.0
pVA1101_2	pVA1626_4	1.0
pVA1101_2	pVA1626_57	1.0
pVA1101_2	pVA1626_87	1.0
pVA1101_2	pVA1686_122	1.0
pVA1101_2	pVA1686_2	1.0
pVA1101_2	pVA1686_54	1.0
pVA1101_2	pVA1686_57	1.0
pVA1101_2	pVA1722_375	0.02409638554216864
pVA1101_2	pVA1722_46	1.0
pVA1101_2	pVA1722_58	1.0
pVA1101_2	pVA1788_21	1.0
pVA1101_2	pVA1788_53	1.0
pVA1101_2	pVA1788_57	1.0
pVA1101_2	pVA1825_122	1.0
pVA1101_2	pVA1825_2	1.0
pVA1101_2	pVA1825_54	1.0
pVA1101_2	pVA1825_57	1.0
pVA1101_2	pVA1835_14	1.0
pVA1101_2	pVA1835_189	1.0
pVA1101_2	pVA1835_363	0.02409638554216864
pVA1101_2	pVA1835_4	1.0
pVA1101_2	pVA1835_58_A	1.0
pVA1101_2	pVA1835_58_B	1.0
pVA1101_2	pVA1835_6	1.0
pVA1101_2	pVA2067_271	1.0
pVA1101_2	pVA2067_2	1.0
pVA1101_2	pVA2067_45	1.0
pVA1101_2	pVA2067_4	1.0
pVA1101_2	pVA2464_160	1.0
pVA1101_2	pVA2464_46	1.0
pVA1101_2	pVA2464_5	1.0
pVA1101_2	pVA2464_7	1.0
pVA1101_2	pVA2588_5	1.0
pVA1101_2	pVA2588_87	1.0
pVA1101_2	pVA2589_21	1.0
pVA1101_2	pVA2589_86	1.0
pVA1101_2	pVA2589_99	1.0
pVA1101_2	pVA2682_199	1.0
pVA1101_2	pVA2682_52	1.0
pVA1101_2	pVA2682_9	1.0
pVA1101_2	pVA2817_112	1.0
pVA1101_2	pVA2817_162	1.0
pVA1101_2	pVA2817_1	1.0
pVA1101_2	pVA2817_210	1.0
pVA1101_2	pVA2817_5	1.0
pVA1101_2	pVA2817_6	1.0
pVA1101_2	pVA3495_148	1.0
pVA1101_2	pVA3495_29	1.0
pVA1101_2	pVA3495_318	1.0
pVA1101_2	pVA3495_43	0.07692307692307687
pVA1101_2	pVA3495_4	1.0
pVA1101_2	pVA418_110	1.0
pVA1101_2	pVA418_180	1.0
pVA1101_2	pVA418_38	1.0
pVA1101_2	pVA418_56	1.0
pVA1101_2	pVA436_0.1	1.0
pVA1101_2	pVA436_1	1.0
pVA1101_2	pVA436_2_A	1.0
pVA1101_2	pVA436_2_B	1.0
pVA1101_2	pVA436_41	1.0
pVA1101_2	pVA436_52	1.0
pVA1101_2	pVA436_54	1.0
pVA1101_2	pVA524_189	0.07692307692307687
pVA1101_2	pVA524_199	1.0
pVA1101_2	pVA524_46	1.0
pVA1101_2	pVA524_4_A	1.0
pVA1101_2	pVA524_4_B	1.0
pVA1101_2	pVA524_58	1.0
pVA1101_2	pVA524_5	1.0
pVA1101_2	pVA527_214	1.0
pVA1101_2	pVA527_3	1.0
pVA1101_2	pVA527_45	1.0
pVA1101_2	pVA527_58	1.0
pVA1101_2	pVA528_281	1.0
pVA1101_2	pVA528_2	1.0
pVA1101_2	pVA528_44	1.0
pVA1101_2	pVA528_96	1.0
pVA1101_2	pVA544_3	1.0
pVA1101_2	pVA544_51	1.0
pVA1101_2	pVA544_8	1.0
pVA1101_2	pVA569_107	1.0
pVA1101_2	pVA569_47	1.0
pVA1101_2	pVA569_68	1.0
pVA1101_2	pVA585_226	1.0
pVA1101_2	pVA585_53	1.0
pVA1101_2	pVA605_296	1.0
pVA1101_2	pVA605_65	1.0
pVA1101_2	pVA605_91	1.0
pVA1101_2	pVA61_126	1.0
pVA1101_2	pVA61_57	1.0
pVA1101_2	pVA634_102	1.0
pVA1101_2	pVA634_25	1.0
pVA1101_2	pVA634_271	1.0
pVA1101_2	pVA634_2	1.0
pVA1101_2	pVA634_3	1.0
pVA1101_2	pVA634_4	1.0
pVA1101_2	pVA634_54	1.0
pVA1101_2	pVA634_6	1.0
pVA1101_2	pVA634_75	1.0
pVA1101_2	pVA692_270	1.0
pVA1101_2	pVA692_2	1.0
pVA1101_2	pVA692_45	1.0
pVA1101_2	pVA692_4	1.0
pVA1101_2	pVA754_184	1.0
pVA1101_2	pVA754_27	1.0
pVA1101_2	pVA754_3	1.0
pVA1101_2	pVA754_4	1.0
pVA1101_2	pVA754_57	1.0
pVA1101_2	pVA754_5	1.0
pVA1101_2	pVA754_9	1.0
pVA1101_2	pVA765_0.7	1.0
pVA1101_2	pVA765_1_A	1.0
pVA1101_2	pVA765_1_B	1.0
pVA1101_2	pVA765_275	1.0
pVA1101_2	pVA765_45	1.0
pVA1101_2	pVA765_4_A	1.0
pVA1101_2	pVA765_4_B	1.0
pVA1101_2	pVA765_72	1.0
pVA1101_2	pVA765_74	1.0
pVA1101_2	pVA767_225	1.0
pVA1101_2	pVA767_46	1.0
pVA1101_2	pVA767_57	1.0
pVA1101_2	pVA791_17	1.0
pVA1101_2	pVA791_270	1.0
pVA1101_2	pVA791_4	1.0
pVA1101_2	pVA791_57	1.0
pVA1101_2	pVA791_75	1.0
pVA1101_40	pVA1101_4	1.0
pVA1101_40	pVA1101_5	1.0
pVA1101_40	pVA1184_286	1.0
pVA1101_40	pVA1184_82	1.0
pVA1101_40	pVA1393_45	0.025622862725940387
pVA1101_40	pVA1393_58	1.0
pVA1101_40	pVA1393_9	1.0
pVA1101_40	pVA1505_2	1.0
pVA1101_40	pVA1505_371	1.0
pVA1101_40	pVA1505_46	0.0
pVA1101_40	pVA1505_61	1.0
pVA1101_40	pVA1565_200	0.907181240840254
pVA1101_40	pVA1565_35	1.0
pVA1101_40	pVA1565_46	0.0
pVA1101_40	pVA1565_5	1.0
pVA1101_40	pVA1626_171	0.920933072789448
pVA1101_40	pVA1626_271	1.0
pVA1101_40	pVA1626_2	1.0
pVA1101_40	pVA1626_45	0.011260381045432366
pVA1101_40	pVA1626_4	1.0
pVA1101_40	pVA1626_57	1.0
pVA1101_40	pVA1626_87	0.9858085002442599
pVA1101_40	pVA1686_122	1.0
pVA1101_40	pVA1686_2	1.0
pVA1101_40	pVA1686_54	0.0
pVA1101_40	pVA1686_57	1.0
pVA1101_40	pVA1722_375	1.0
pVA1101_40	pVA1722_46	0.0
pVA1101_40	pVA1722_58	1.0
pVA1101_40	pVA1788_21	1.0
pVA1101_40	pVA1788_53	0.9540058622374206
pVA1101_40	pVA1788_57	1.0
pVA1101_40	pVA1825_122	1.0
pVA1101_40	pVA1825_2	1.0
pVA1101_40	pVA1825_54	0.0
pVA1101_40	pVA1825_57	1.0
pVA1101_40	pVA1835_14	1.0
pVA1101_40	pVA1835_189	1.0
pVA1101_40	pVA1835_363	1.0
pVA1101_40	pVA1835_4	1.0
pVA1101_40	pVA1835_58_A	0.0
pVA1101_40	pVA1835_58_B	1.0
pVA1101_40	pVA1835_6	1.0
pVA1101_40	pVA2067_271	0.9694430874450415
pVA1101_40	pVA2067_2	1.0
pVA1101_40	pVA2067_45	0.025622862725940387
pVA1101_40	pVA2067_4	1.0
pVA1101_40	pVA2464_160	1.0
pVA1101_40	pVA2464_46	0.0
pVA1101_40	pVA2464_5	1.0
pVA1101_40	pVA2464_7	1.0
pVA1101_40	pVA2588_5	1.0
pVA1101_40	pVA2588_87	0.9858085002442599
pVA1101_40	pVA2589_21	1.0
pVA1101_40	pVA2589_86	0.9540058622374206
pVA1101_40	pVA2589_99	0.9067171470444553
pVA1101_40	pVA2682_199	0.9070346849047386
pVA1101_40	pVA2682_52	0.0
pVA1101_40	pVA2682_9	1.0
pVA1101_40	pVA2817_112	0.9858085002442599
pVA1101_40	pVA2817_162	0.9208842208109429
pVA1101_40	pVA2817_1	1.0
pVA1101_40	pVA2817_210	1.0
pVA1101_40	pVA2817_5	1.0
pVA1101_40	pVA2817_6	1.0
pVA1101_40	pVA3495_148	1.0
pVA1101_40	pVA3495_29	1.0
pVA1101_40	pVA3495_318	1.0
pVA1101_40	pVA3495_43	0.9858329262335125
pVA1101_40	pVA3495_4	1.0
pVA1101_40	pVA418_110	1.0
pVA1101_40	pVA418_180	1.0
pVA1101_40	pVA418_38	1.0
pVA1101_40	pVA418_56	0.0
pVA1101_40	pVA436_0.1	1.0
pVA1101_40	pVA436_1	1.0
pVA1101_40	pVA436_2_A	1.0
pVA1101_40	pVA436_2_B	1.0
pVA1101_40	pVA436_41	1.0
pVA1101_40	pVA436_52	1.0
pVA1101_40	pVA436_54	0.0
pVA1101_40	pVA524_189	1.0
pVA1101_40	pVA524_199	1.0
pVA1101_40	pVA524_46	0.0
pVA1101_40	pVA524_4_A	1.0
pVA1101_40	pVA524_4_B	1.0
pVA1101_40	pVA524_58	1.0
pVA1101_40	pVA524_5	1.0
pVA1101_40	pVA527_214	0.9670493404982902
pVA1101_40	pVA527_3	1.0
pVA1101_40	pVA527_45	0.025622862725940387
pVA1101_40	pVA527_58	1.0
pVA1101_40	pVA528_281	0.9694430874450415
pVA1101_40	pVA528_2	1.0
pVA1101_40	pVA528_44	1.0
pVA1101_40	pVA528_96	1.0
pVA1101_40	pVA544_3	1.0
pVA1101_40	pVA544_51	1.0
pVA1101_40	pVA544_8	1.0
pVA1101_40	pVA569_107	1.0
pVA1101_40	pVA569_47	1.0
pVA1101_40	pVA569_68	1.0
pVA1101_40	pVA585_226	1.0
pVA1101_40	pVA585_53	1.0
pVA1101_40	pVA605_296	0.9694430874450415
pVA1101_40	pVA605_65	1.0
pVA1101_40	pVA605_91	0.0
pVA1101_40	pVA61_126	1.0
pVA1101_40	pVA61_57	1.0
pVA1101_40	pVA634_102	0.9858085002442599
pVA1101_40	pVA634_25	1.0
pVA1101_40	pVA634_271	0.9671958964338055
pVA1101_40	pVA634_2	1.0
pVA1101_40	pVA634_3	1.0
pVA1101_40	pVA634_4	1.0
pVA1101_40	pVA634_54	0.0
pVA1101_40	pVA634_6	1.0
pVA1101_40	pVA634_75	0.9858329262335125
pVA1101_40	pVA692_270	0.9694430874450415
pVA1101_40	pVA692_2	1.0
pVA1101_40	pVA692_45	0.025622862725940387
pVA1101_40	pVA692_4	1.0
pVA1101_40	pVA754_184	1.0
pVA1101_40	pVA754_27	0.883759333716255
pVA1101_40	pVA754_3	1.0
pVA1101_40	pVA754_4	1.0
pVA1101_40	pVA754_57	1.0
pVA1101_40	pVA754_5	1.0
pVA1101_40	pVA754_9	1.0
pVA1101_40	pVA765_0.7	1.0
pVA1101_40	pVA765_1_A	1.0
pVA1101_40	pVA765_1_B	1.0
pVA1101_40	pVA765_275	0.9694430874450415
pVA1101_40	pVA765_45	0.02564728871519295
pVA1101_40	pVA765_4_A	1.0
pVA1101_40	pVA765_4_B	1.0
pVA1101_40	pVA765_72	1.0
pVA1101_40	pVA765_74	1.0
pVA1101_40	pVA767_225	1.0
pVA1101_40	pVA767_46	0.0
pVA1101_40	pVA767_57	1.0
pVA1101_40	pVA791_17	1.0
pVA1101_40	pVA791_270	0.9694430874450415
pVA1101_40	pVA791_4	1.0
pVA1101_40	pVA791_57	1.0
pVA1101_40	pVA791_75	1.0
pVA1101_4	pVA1101_5	1.0
pVA1101_4	pVA1184_286	0.760213556174559
pVA1101_4	pVA1184_82	1.0
pVA1101_4	pVA1393_45	1.0
pVA1101_4	pVA1393_58	1.0
pVA1101_4	pVA1393_9	1.0
pVA1101_4	pVA1505_2	1.0
pVA1101_4	pVA1505_371	1.0
pVA1101_4	pVA1505_46	1.0
pVA1101_4	pVA1505_61	1.0
pVA1101_4	pVA1565_200	0.7068245125348189
pVA1101_4	pVA1565_35	0.7068245125348189
pVA1101_4	pVA1565_46	1.0
pVA1101_4	pVA1565_5	1.0
pVA1101_4	pVA1626_171	1.0
pVA1101_4	pVA1626_271	0.8156917363045497
pVA1101_4	pVA1626_2	1.0
pVA1101_4	pVA1626_45	1.0
pVA1101_4	pVA1626_4	1.0
pVA1101_4	pVA1626_57	1.0
pVA1101_4	pVA1626_87	1.0
pVA1101_4	pVA1686_122	0.7488393686165273
pVA1101_4	pVA1686_2	1.0
pVA1101_4	pVA1686_54	1.0
pVA1101_4	pVA1686_57	1.0
pVA1101_4	pVA1722_375	0.7383936861652739
pVA1101_4	pVA1722_46	1.0
pVA1101_4	pVA1722_58	1.0
pVA1101_4	pVA1788_21	1.0
pVA1101_4	pVA1788_53	1.0
pVA1101_4	pVA1788_57	0.7288765088207985
pVA1101_4	pVA1825_122	0.7488393686165273
pVA1101_4	pVA1825_2	1.0
pVA1101_4	pVA1825_54	1.0
pVA1101_4	pVA1825_57	1.0
pVA1101_4	pVA1835_14	1.0
pVA1101_4	pVA1835_189	0.7488393686165273
pVA1101_4	pVA1835_363	0.7383936861652739
pVA1101_4	pVA1835_4	1.0
pVA1101_4	pVA1835_58_A	1.0
pVA1101_4	pVA1835_58_B	1.0
pVA1101_4	pVA1835_6	1.0
pVA1101_4	pVA2067_271	0.760213556174559
pVA1101_4	pVA2067_2	1.0
pVA1101_4	pVA2067_45	1.0
pVA1101_4	pVA2067_4	1.0
pVA1101_4	pVA2464_160	1.0
pVA1101_4	pVA2464_46	1.0
pVA1101_4	pVA2464_5	1.0
pVA1101_4	pVA2464_7	1.0
pVA1101_4	pVA2588_5	1.0
pVA1101_4	pVA2588_87	1.0
pVA1101_4	pVA2589_21	1.0
pVA1101_4	pVA2589_86	1.0
pVA1101_4	pVA2589_99	1.0
pVA1101_4	pVA2682_199	0.7068245125348189
pVA1101_4	pVA2682_52	1.0
pVA1101_4	pVA2682_9	1.0
pVA1101_4	pVA2817_112	1.0
pVA1101_4	pVA2817_162	0.8542246982358404
pVA1101_4	pVA2817_1	1.0
pVA1101_4	pVA2817_210	1.0
pVA1101_4	pVA2817_5	1.0
pVA1101_4	pVA2817_6	1.0
pVA1101_4	pVA3495_148	0.7488393686165273
pVA1101_4	pVA3495_29	1.0
pVA1101_4	pVA3495_318	1.0
pVA1101_4	pVA3495_43	1.0
pVA1101_4	pVA3495_4	1.0
pVA1101_4	pVA418_110	0.7288765088207985
pVA1101_4	pVA418_180	0.8163881151346333
pVA1101_4	pVA418_38	1.0
pVA1101_4	pVA418_56	1.0
pVA1101_4	pVA436_0.1	1.0
pVA1101_4	pVA436_1	1.0
pVA1101_4	pVA436_2_A	1.0
pVA1101_4	pVA436_2_B	1.0
pVA1101_4	pVA436_41	1.0
pVA1101_4	pVA436_52	1.0
pVA1101_4	pVA436_54	1.0
pVA1101_4	pVA524_189	1.0
pVA1101_4	pVA524_199	1.0
pVA1101_4	pVA524_46	1.0
pVA1101_4	pVA524_4_A	1.0
pVA1101_4	pVA524_4_B	1.0
pVA1101_4	pVA524_58	1.0
pVA1101_4	pVA524_5	1.0
pVA1101_4	pVA527_214	0.7920148560817084
pVA1101_4	pVA527_3	1.0
pVA1101_4	pVA527_45	1.0
pVA1101_4	pVA527_58	1.0
pVA1101_4	pVA528_281	1.0
pVA1101_4	pVA528_2	1.0
pVA1101_4	pVA528_44	1.0
pVA1101_4	pVA528_96	0.781104921077066
pVA1101_4	pVA544_3	1.0
pVA1101_4	pVA544_51	1.0
pVA1101_4	pVA544_8	1.0
pVA1101_4	pVA569_107	1.0
pVA1101_4	pVA569_47	1.0
pVA1101_4	pVA569_68	1.0
pVA1101_4	pVA585_226	1.0
pVA1101_4	pVA585_53	1.0
pVA1101_4	pVA605_296	0.760213556174559
pVA1101_4	pVA605_65	0.7288765088207985
pVA1101_4	pVA605_91	1.0
pVA1101_4	pVA61_126	0.5974930362116992
pVA1101_4	pVA61_57	1.0
pVA1101_4	pVA634_102	1.0
pVA1101_4	pVA634_25	1.0
pVA1101_4	pVA634_271	0.760213556174559
pVA1101_4	pVA634_2	1.0
pVA1101_4	pVA634_3	1.0
pVA1101_4	pVA634_4	1.0
pVA1101_4	pVA634_54	1.0
pVA1101_4	pVA634_6	1.0
pVA1101_4	pVA634_75	1.0
pVA1101_4	pVA692_270	1.0
pVA1101_4	pVA692_2	1.0
pVA1101_4	pVA692_45	1.0
pVA1101_4	pVA692_4	1.0
pVA1101_4	pVA754_184	0.7616063138347261
pVA1101_4	pVA754_27	1.0
pVA1101_4	pVA754_3	1.0
pVA1101_4	pVA754_4	1.0
pVA1101_4	pVA754_57	1.0
pVA1101_4	pVA754_5	1.0
pVA1101_4	pVA754_9	1.0
pVA1101_4	pVA765_0.7	1.0
pVA1101_4	pVA765_1_A	1.0
pVA1101_4	pVA765_1_B	1.0
pVA1101_4	pVA765_275	0.760213556174559
pVA1101_4	pVA765_45	1.0
pVA1101_4	pVA765_4_A	1.0
pVA1101_4	pVA765_4_B	1.0
pVA1101_4	pVA765_72	1.0
pVA1101_4	pVA765_74	1.0
pVA1101_4	pVA767_225	1.0
pVA1101_4	pVA767_46	1.0
pVA1101_4	pVA767_57	1.0
pVA1101_4	pVA791_17	0.760213556174559
pVA1101_4	pVA791_270	1.0
pVA1101_4	pVA791_4	1.0
pVA1101_4	pVA791_57	1.0
pVA1101_4	pVA791_75	1.0
pVA1101_5	pVA1184_286	0.5820145224353006
pVA1101_5	pVA1184_82	1.0
pVA1101_5	pVA1393_45	0.41835784770061446
pVA1101_5	pVA1393_58	1.0
pVA1101_5	pVA1393_9	1.0
pVA1101_5	pVA1505_2	1.0
pVA1101_5	pVA1505_371	1.0
pVA1101_5	pVA1505_46	0.41835784770061446
pVA1101_5	pVA1505_61	1.0
pVA1101_5	pVA1565_200	1.0
pVA1101_5	pVA1565_35	1.0
pVA1101_5	pVA1565_46	0.41835784770061446
pVA1101_5	pVA1565_5	1.0
pVA1101_5	pVA1626_171	0.5835040029789611
pVA1101_5	pVA1626_271	0.6792031279091417
pVA1101_5	pVA1626_2	1.0
pVA1101_5	pVA1626_45	0.41835784770061446
pVA1101_5	pVA1626_4	1.0
pVA1101_5	pVA1626_57	1.0
pVA1101_5	pVA1626_87	1.0
pVA1101_5	pVA1686_122	0.7400856451312605
pVA1101_5	pVA1686_2	1.0
pVA1101_5	pVA1686_54	0.41835784770061446
pVA1101_5	pVA1686_57	1.0
pVA1101_5	pVA1722_375	1.0
pVA1101_5	pVA1722_46	0.41835784770061446
pVA1101_5	pVA1722_58	1.0
pVA1101_5	pVA1788_21	1.0
pVA1101_5	pVA1788_53	1.0
pVA1101_5	pVA1788_57	0.5820145224353006
pVA1101_5	pVA1825_122	0.7400856451312605
pVA1101_5	pVA1825_2	1.0
pVA1101_5	pVA1825_54	0.41835784770061446
pVA1101_5	pVA1825_57	1.0
pVA1101_5	pVA1835_14	1.0
pVA1101_5	pVA1835_189	0.5810835970955129
pVA1101_5	pVA1835_363	1.0
pVA1101_5	pVA1835_4	1.0
pVA1101_5	pVA1835_58_A	0.41835784770061446
pVA1101_5	pVA1835_58_B	1.0
pVA1101_5	pVA1835_6	1.0
pVA1101_5	pVA2067_271	0.5820145224353006
pVA1101_5	pVA2067_2	1.0
pVA1101_5	pVA2067_45	0.41835784770061446
pVA1101_5	pVA2067_4	1.0
pVA1101_5	pVA2464_160	1.0
pVA1101_5	pVA2464_46	0.41835784770061446
pVA1101_5	pVA2464_5	1.0
pVA1101_5	pVA2464_7	1.0
pVA1101_5	pVA2588_5	1.0
pVA1101_5	pVA2588_87	1.0
pVA1101_5	pVA2589_21	1.0
pVA1101_5	pVA2589_86	0.787004282256563
pVA1101_5	pVA2589_99	0.41835784770061446
pVA1101_5	pVA2682_199	1.0
pVA1101_5	pVA2682_52	0.41835784770061446
pVA1101_5	pVA2682_9	1.0
pVA1101_5	pVA2817_112	1.0
pVA1101_5	pVA2817_162	0.1118972258424874
pVA1101_5	pVA2817_1	1.0
pVA1101_5	pVA2817_210	1.0
pVA1101_5	pVA2817_5	1.0
pVA1101_5	pVA2817_6	1.0
pVA1101_5	pVA3495_148	0.5820145224353006
pVA1101_5	pVA3495_29	1.0
pVA1101_5	pVA3495_318	1.0
pVA1101_5	pVA3495_43	1.0
pVA1101_5	pVA3495_4	1.0
pVA1101_5	pVA418_110	0.5820145224353006
pVA1101_5	pVA418_180	0.7713647365481289
